,FileName,CMin,CMax,RMin,RMax,ClassName
2137,malaria/images/25c6cfb1-01d0-4864-87f9-02b7593683c7.png,1388,1510,646,761,trophozoite
2138,malaria/images/25c6cfb1-01d0-4864-87f9-02b7593683c7.png,1215,1389,172,335,trophozoite
2139,malaria/images/25c6cfb1-01d0-4864-87f9-02b7593683c7.png,467,589,424,583,trophozoite
2140,malaria/images/c8af0297-ce1f-40ea-bf44-9256dcdae4e9.png,391,509,788,928,ring
2141,malaria/images/c8af0297-ce1f-40ea-bf44-9256dcdae4e9.png,145,310,521,649,difficult
2142,malaria/images/c8af0297-ce1f-40ea-bf44-9256dcdae4e9.png,743,882,154,301,trophozoite
2143,malaria/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,374,521,58,194,difficult
2144,malaria/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,637,752,1021,1123,difficult
2145,malaria/images/191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1189,1338,347,467,difficult
2146,malaria/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,1282,1393,374,510,gametocyte
2147,malaria/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,216,347,520,650,difficult
2148,malaria/images/14005767-9296-4b48-8a9d-bbe9b2040005.png,299,398,383,526,difficult
2149,malaria/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,36,153,581,708,ring
2150,malaria/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,1006,1119,210,348,trophozoite
2151,malaria/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,908,1029,144,293,trophozoite
2152,malaria/images/fcdf6632-c03f-49a8-9fb3-42e87c99b9d0.png,209,342,359,476,difficult
2153,malaria/images/e5fd5949-4cd0-4cb6-837a-02c26a5eb87a.png,876,1049,571,718,difficult
2154,malaria/images/5f66d20c-fbfe-44ec-a01b-8a09da24807e.png,93,224,155,279,trophozoite
2155,malaria/images/5f66d20c-fbfe-44ec-a01b-8a09da24807e.png,482,634,975,1090,gametocyte
2156,malaria/images/b87fb62d-2c36-4f68-aba9-37fcd7d46eef.png,644,766,516,629,trophozoite
2157,malaria/images/b87fb62d-2c36-4f68-aba9-37fcd7d46eef.png,1079,1200,375,514,trophozoite
2158,malaria/images/087f2c9c-188d-43cc-a94c-0eb8f10ac092.png,488,578,243,398,trophozoite
2159,malaria/images/087f2c9c-188d-43cc-a94c-0eb8f10ac092.png,323,460,243,355,trophozoite
2160,malaria/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,161,281,290,406,trophozoite
2161,malaria/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,543,662,217,345,difficult
2162,malaria/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,56,196,613,750,ring
2163,malaria/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,385,508,600,733,trophozoite
2164,malaria/images/b88fe674-fb9a-41d4-b100-cb1c86440d44.png,718,811,105,299,gametocyte
2165,malaria/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,746,883,339,459,trophozoite
2166,malaria/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,671,783,732,865,difficult
2167,malaria/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1354,1483,132,262,difficult
2168,malaria/images/334bf865-e3fb-4200-bd53-d9ff5808ed9f.png,1175,1296,996,1134,difficult
2169,malaria/images/9106a6bb-1352-411f-ac26-0d6fe48c16a8.png,355,467,882,1033,trophozoite
2170,malaria/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,964,1087,765,905,difficult
2171,malaria/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,525,637,804,937,trophozoite
2172,malaria/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1376,1511,917,1031,trophozoite
2173,malaria/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,108,222,579,739,difficult
2174,malaria/images/9acf303a-fcba-4e52-be3e-8d061aa5e72a.png,1301,1419,998,1131,trophozoite
2175,malaria/images/3b4440f7-a69b-4042-a9d0-d6958abcdf4e.png,768,864,927,1020,difficult
2176,malaria/images/1fe1e118-adb8-4b10-a41e-1e5814e8f067.png,588,740,569,710,trophozoite
2177,malaria/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,953,1107,430,544,difficult
2178,malaria/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,260,397,643,776,difficult
2179,malaria/images/4272cbd7-5b0a-4bf7-b690-dee1c128f07b.png,606,723,938,1088,trophozoite
2180,malaria/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,696,826,32,172,leukocyte
2181,malaria/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,690,802,748,870,difficult
2182,malaria/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,155,283,467,607,ring
2183,malaria/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,1324,1453,133,284,difficult
2184,malaria/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,665,808,1030,1166,difficult
2185,malaria/images/be6fe358-dee1-4dcf-9b0d-5d8612aba577.png,744,868,350,482,trophozoite
2186,malaria/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1390,1545,715,824,trophozoite
2187,malaria/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,267,423,593,714,difficult
2188,malaria/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,311,445,815,971,gametocyte
2189,malaria/images/5f491efd-a21c-4a80-aaba-70b8876238ac.png,1303,1456,1011,1112,trophozoite
2190,malaria/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,675,821,277,387,trophozoite
2191,malaria/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,202,327,691,827,trophozoite
2192,malaria/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,860,988,980,1124,gametocyte
2193,malaria/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,967,1114,1021,1134,trophozoite
2194,malaria/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,1157,1282,792,932,trophozoite
2195,malaria/images/49c4dbd3-6269-4d4c-9648-a2146c57bab1.png,497,669,817,951,trophozoite
2196,malaria/images/266180ed-77a3-4284-8292-50a49fc47fce.png,1293,1430,84,220,trophozoite
2197,malaria/images/266180ed-77a3-4284-8292-50a49fc47fce.png,1055,1183,487,628,trophozoite
2198,malaria/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,611,742,305,419,trophozoite
2199,malaria/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,251,364,440,560,trophozoite
2200,malaria/images/8e72e20e-e714-4db6-a1da-c05a409257d4.png,180,301,211,322,trophozoite
2201,malaria/images/75660b56-51c2-45a9-9c15-e18d12a3af8c.png,574,690,1024,1152,gametocyte
2202,malaria/images/45902b63-be9a-49ae-9ede-3a8015671bc4.png,297,428,86,209,difficult
2203,malaria/images/45902b63-be9a-49ae-9ede-3a8015671bc4.png,997,1128,537,676,ring
2204,malaria/images/59542a24-b409-4c95-8608-d9691a741526.png,996,1112,366,503,trophozoite
2205,malaria/images/59542a24-b409-4c95-8608-d9691a741526.png,1359,1478,751,896,trophozoite
2206,malaria/images/59542a24-b409-4c95-8608-d9691a741526.png,21,160,56,206,trophozoite
2207,malaria/images/59542a24-b409-4c95-8608-d9691a741526.png,99,232,903,1001,trophozoite
2208,malaria/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,345,470,774,892,difficult
2209,malaria/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1404,1544,946,1090,trophozoite
2210,malaria/images/2b128a1a-95ed-408b-b9f8-8795cc814d80.png,1135,1280,615,746,trophozoite
2211,malaria/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1358,1482,526,642,difficult
2212,malaria/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,784,945,563,710,leukocyte
2213,malaria/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1301,1444,453,607,trophozoite
2214,malaria/images/48e2f0bd-2164-40c3-af43-1f2708359978.png,1378,1478,789,934,trophozoite
2215,malaria/images/04de3a31-fc09-40be-9c2c-9830c57f809d.png,1340,1482,992,1116,schizont
2216,malaria/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,283,396,838,959,gametocyte
2217,malaria/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,647,777,96,216,schizont
2218,malaria/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,90,228,27,122,trophozoite
2219,malaria/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1251,1378,1079,1193,trophozoite
2220,malaria/images/41ebf9a1-24dc-454e-8bf8-508218f5ee57.png,1402,1518,925,1086,trophozoite
2221,malaria/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,498,620,828,942,difficult
2222,malaria/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1226,1343,371,507,trophozoite
2223,malaria/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,596,732,1045,1150,trophozoite
2224,malaria/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,914,1069,590,743,trophozoite
2225,malaria/images/bcaefb02-682a-41b9-acc7-e6cc010f5b30.png,1312,1462,288,428,trophozoite
2226,malaria/images/29d40b60-cde1-45b5-b403-692437a77ac1.png,795,958,414,544,trophozoite
2227,malaria/images/5dec94a3-e3ca-4a58-9702-88e5a83ef612.png,484,599,602,701,trophozoite
2228,malaria/images/5dec94a3-e3ca-4a58-9702-88e5a83ef612.png,443,568,403,527,trophozoite
2229,malaria/images/5dec94a3-e3ca-4a58-9702-88e5a83ef612.png,559,677,518,642,gametocyte
2230,malaria/images/5dec94a3-e3ca-4a58-9702-88e5a83ef612.png,1351,1482,172,297,difficult
2231,malaria/images/5dec94a3-e3ca-4a58-9702-88e5a83ef612.png,1213,1414,1015,1140,difficult
2232,malaria/images/ff1b23d0-3cef-459b-b81f-39bfcdb6526f.png,334,459,675,802,trophozoite
2233,malaria/images/ff1b23d0-3cef-459b-b81f-39bfcdb6526f.png,424,549,38,162,trophozoite
2234,malaria/images/ff1b23d0-3cef-459b-b81f-39bfcdb6526f.png,241,377,1029,1161,trophozoite
2235,malaria/images/ff1b23d0-3cef-459b-b81f-39bfcdb6526f.png,518,729,121,227,schizont
2236,malaria/images/a6391703-0820-4913-a7cd-e843ff0d84ba.png,313,442,331,453,difficult
2237,malaria/images/a6391703-0820-4913-a7cd-e843ff0d84ba.png,1165,1336,707,815,difficult
2238,malaria/images/0f735cca-051c-4048-a1fa-cb36f389e12f.png,1024,1119,229,348,leukocyte
2239,malaria/images/0f735cca-051c-4048-a1fa-cb36f389e12f.png,857,1011,619,750,trophozoite
2240,malaria/images/040112be-3c8d-49aa-93f1-522f94a592ff.png,577,693,1055,1181,difficult
2241,malaria/images/040112be-3c8d-49aa-93f1-522f94a592ff.png,809,932,176,295,difficult
2242,malaria/images/040112be-3c8d-49aa-93f1-522f94a592ff.png,1353,1461,257,371,trophozoite
2243,malaria/images/74261741-4d6e-4dba-8ad4-4fbdf919c30f.png,319,446,78,197,trophozoite
2244,malaria/images/74261741-4d6e-4dba-8ad4-4fbdf919c30f.png,570,703,307,428,trophozoite
2245,malaria/images/74261741-4d6e-4dba-8ad4-4fbdf919c30f.png,155,290,893,1008,trophozoite
2246,malaria/images/74261741-4d6e-4dba-8ad4-4fbdf919c30f.png,456,584,1006,1143,trophozoite
2247,malaria/images/32700bc7-7a86-49d3-aded-ccaaed4ddc5c.png,126,249,151,296,trophozoite
2248,malaria/images/31653d0f-c4e6-4e12-8005-518c2de34687.png,1425,1566,541,655,trophozoite
2249,malaria/images/31653d0f-c4e6-4e12-8005-518c2de34687.png,204,330,93,218,trophozoite
2250,malaria/images/31653d0f-c4e6-4e12-8005-518c2de34687.png,769,923,142,279,difficult
2251,malaria/images/77e76e62-2c71-4b52-9b21-0d1bcde9f9bf.png,519,667,340,454,trophozoite
2252,malaria/images/77e76e62-2c71-4b52-9b21-0d1bcde9f9bf.png,667,798,966,1072,ring
2253,malaria/images/dcf7a19a-ec3d-44ef-8d7c-33b1e91fb9af.png,692,844,540,681,difficult
2254,malaria/images/eb5f4f2f-2275-4a80-84a5-78a1eaf4ce4d.png,720,866,450,596,trophozoite
2255,malaria/images/aa3ad405-828e-4986-8251-20fd981f34d3.png,847,974,868,988,ring
2256,malaria/images/aa3ad405-828e-4986-8251-20fd981f34d3.png,626,743,1032,1156,difficult
2257,malaria/images/aa3ad405-828e-4986-8251-20fd981f34d3.png,776,910,640,764,difficult
2258,malaria/images/aa3ad405-828e-4986-8251-20fd981f34d3.png,1319,1455,142,278,trophozoite
2259,malaria/images/aa3ad405-828e-4986-8251-20fd981f34d3.png,364,503,175,306,leukocyte
2260,malaria/images/6347dd6a-cfdf-4cb5-bc50-cff5403cfecb.png,672,819,535,655,ring
2261,malaria/images/bbaa004f-05dc-4cb8-8768-e148085bb0f9.png,1026,1170,705,856,trophozoite
2262,malaria/images/bbaa004f-05dc-4cb8-8768-e148085bb0f9.png,107,243,259,391,trophozoite
2263,malaria/images/bbaa004f-05dc-4cb8-8768-e148085bb0f9.png,112,262,867,987,trophozoite
2264,malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png,1318,1449,723,837,difficult
2265,malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png,128,234,389,515,difficult
2266,malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png,55,165,492,622,difficult
2267,malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png,617,741,223,346,ring
2268,malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png,347,449,757,946,schizont
2269,malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png,882,1021,710,890,trophozoite
2270,malaria/images/b5246b58-6f40-4c9e-8024-f49b0ed6bdbd.png,759,916,523,643,trophozoite
2271,malaria/images/de2b8835-552c-4f01-98b7-67bc4910062e.png,369,488,144,264,schizont
2272,malaria/images/de2b8835-552c-4f01-98b7-67bc4910062e.png,282,385,15,151,difficult
2273,malaria/images/de2b8835-552c-4f01-98b7-67bc4910062e.png,282,441,650,774,trophozoite
2274,malaria/images/de2b8835-552c-4f01-98b7-67bc4910062e.png,346,447,776,858,trophozoite
2275,malaria/images/f274b784-b995-4a7e-a2c2-6cc31c24c4b4.png,1312,1433,328,431,trophozoite
2276,malaria/images/f274b784-b995-4a7e-a2c2-6cc31c24c4b4.png,61,154,27,113,leukocyte
2277,malaria/images/f274b784-b995-4a7e-a2c2-6cc31c24c4b4.png,992,1133,595,689,schizont
2278,malaria/images/3f8c5ae1-b9fd-464b-8e91-98143ddd8d29.png,50,181,146,306,difficult
2279,malaria/images/3f8c5ae1-b9fd-464b-8e91-98143ddd8d29.png,643,770,252,452,difficult
2280,malaria/images/2ac343e4-c889-47c1-8fe2-461b626def76.png,766,930,523,658,trophozoite
2281,malaria/images/fde0fd54-49cc-42e1-90c6-6b612cd062d8.png,495,590,270,369,gametocyte
2282,malaria/images/fde0fd54-49cc-42e1-90c6-6b612cd062d8.png,962,1063,485,585,ring
2283,malaria/images/664c570b-4822-413c-9724-11b1d91fac44.png,462,586,525,663,trophozoite
2284,malaria/images/664c570b-4822-413c-9724-11b1d91fac44.png,1305,1437,1022,1160,leukocyte
2285,malaria/images/664c570b-4822-413c-9724-11b1d91fac44.png,1022,1133,57,184,trophozoite
2286,malaria/images/4a49841f-216c-4815-8140-b8762c4f6603.png,227,344,900,1047,trophozoite
2287,malaria/images/4a49841f-216c-4815-8140-b8762c4f6603.png,882,1020,136,297,trophozoite
2288,malaria/images/4a49841f-216c-4815-8140-b8762c4f6603.png,490,592,1008,1147,trophozoite
2289,malaria/images/f0713bee-2a71-4ced-b953-4041ea99496a.png,561,683,875,998,ring
2290,malaria/images/f0713bee-2a71-4ced-b953-4041ea99496a.png,1253,1384,1039,1153,difficult
2291,malaria/images/f0713bee-2a71-4ced-b953-4041ea99496a.png,1228,1331,472,593,gametocyte
2292,malaria/images/f0713bee-2a71-4ced-b953-4041ea99496a.png,616,749,74,208,trophozoite
2293,malaria/images/f0713bee-2a71-4ced-b953-4041ea99496a.png,1341,1468,996,1098,difficult
2294,malaria/images/2bd15b6e-fe2d-49f3-b394-940d024d1f91.png,985,1124,890,1026,difficult
2295,malaria/images/2bd15b6e-fe2d-49f3-b394-940d024d1f91.png,82,252,350,480,difficult
2296,malaria/images/2bd15b6e-fe2d-49f3-b394-940d024d1f91.png,1119,1256,352,495,trophozoite
2297,malaria/images/089c9744-f906-41d8-908d-1e37919a8658.png,1381,1512,373,507,gametocyte
2298,malaria/images/3e36698f-8c09-4c8b-8948-737310bf97e5.png,1249,1382,320,437,trophozoite
2299,malaria/images/3e36698f-8c09-4c8b-8948-737310bf97e5.png,216,345,214,349,difficult
2300,malaria/images/3e36698f-8c09-4c8b-8948-737310bf97e5.png,532,666,98,221,difficult
2301,malaria/images/3e36698f-8c09-4c8b-8948-737310bf97e5.png,390,553,521,640,trophozoite
2302,malaria/images/b8339d7b-85ec-48d0-83e8-c8f831070459.png,822,936,343,472,difficult
2303,malaria/images/c742ee2c-6814-46cd-af56-ae87bb9972f4.png,918,1026,768,872,trophozoite
2304,malaria/images/c742ee2c-6814-46cd-af56-ae87bb9972f4.png,589,732,625,764,leukocyte
2305,malaria/images/c742ee2c-6814-46cd-af56-ae87bb9972f4.png,1311,1429,985,1111,difficult
2306,malaria/images/c742ee2c-6814-46cd-af56-ae87bb9972f4.png,1417,1553,570,673,trophozoite
2307,malaria/images/b338766f-19b9-4874-bcc5-ae22b3c533e6.png,666,797,50,170,trophozoite
2308,malaria/images/b338766f-19b9-4874-bcc5-ae22b3c533e6.png,323,465,633,768,gametocyte
2309,malaria/images/b338766f-19b9-4874-bcc5-ae22b3c533e6.png,284,416,523,650,trophozoite
2310,malaria/images/a5c3b3f8-7ceb-4573-a400-a76b9479af46.png,360,498,435,574,trophozoite
2311,malaria/images/a5c3b3f8-7ceb-4573-a400-a76b9479af46.png,1410,1542,957,1088,difficult
2312,malaria/images/a5c3b3f8-7ceb-4573-a400-a76b9479af46.png,800,950,120,247,difficult
2313,malaria/images/a5c3b3f8-7ceb-4573-a400-a76b9479af46.png,505,667,508,619,difficult
2314,malaria/images/90246988-0d6d-4bf8-8a76-94107de4121e.png,1376,1512,237,351,trophozoite
2315,malaria/images/90246988-0d6d-4bf8-8a76-94107de4121e.png,45,171,244,384,trophozoite
2316,malaria/images/90246988-0d6d-4bf8-8a76-94107de4121e.png,45,159,905,1037,trophozoite
2317,malaria/images/4876c9d0-b386-48fb-84e8-91bf87529161.png,206,322,765,891,ring
2318,malaria/images/4876c9d0-b386-48fb-84e8-91bf87529161.png,1013,1117,875,1019,trophozoite
2319,malaria/images/4876c9d0-b386-48fb-84e8-91bf87529161.png,701,796,157,308,difficult
2320,malaria/images/8cca114a-ed05-4b87-95b7-fae02487f08c.png,1019,1106,432,549,ring
2321,malaria/images/4ce5a070-9ede-4bb1-9ca2-1bae5746776b.png,1392,1461,1040,1106,leukocyte
2322,malaria/images/4ce5a070-9ede-4bb1-9ca2-1bae5746776b.png,799,928,486,619,gametocyte
2323,malaria/images/7521ec48-57b5-48a8-a5d6-8280ad5da19c.png,102,248,998,1116,ring
2324,malaria/images/7521ec48-57b5-48a8-a5d6-8280ad5da19c.png,1063,1207,326,455,gametocyte
2325,malaria/images/7521ec48-57b5-48a8-a5d6-8280ad5da19c.png,1276,1431,879,984,trophozoite
2326,malaria/images/7521ec48-57b5-48a8-a5d6-8280ad5da19c.png,1394,1545,476,608,trophozoite
2327,malaria/images/8ab5c462-045e-4b59-b53a-9b2bc3ed2487.png,566,694,947,1065,ring
2328,malaria/images/8ab5c462-045e-4b59-b53a-9b2bc3ed2487.png,609,729,163,310,trophozoite
2329,malaria/images/8ab5c462-045e-4b59-b53a-9b2bc3ed2487.png,495,643,720,856,trophozoite
2330,malaria/images/b62d47f9-2ff5-4902-abdc-b3610acfc7ba.png,698,827,916,1038,trophozoite
2331,malaria/images/b62d47f9-2ff5-4902-abdc-b3610acfc7ba.png,409,553,778,888,gametocyte
2332,malaria/images/b62d47f9-2ff5-4902-abdc-b3610acfc7ba.png,155,290,287,430,difficult
2333,malaria/images/b62d47f9-2ff5-4902-abdc-b3610acfc7ba.png,1338,1475,204,321,trophozoite
2334,malaria/images/bf002a25-6535-4621-be19-56d468be5413.png,1080,1208,1031,1154,trophozoite
2335,malaria/images/bf002a25-6535-4621-be19-56d468be5413.png,637,778,612,708,difficult
2336,malaria/images/bf002a25-6535-4621-be19-56d468be5413.png,365,489,861,966,trophozoite
2337,malaria/images/bf002a25-6535-4621-be19-56d468be5413.png,821,985,374,472,difficult
2338,malaria/images/deaa1931-5f97-45bf-8c00-be6ddeb37b9a.png,1105,1225,711,844,trophozoite
2339,malaria/images/deaa1931-5f97-45bf-8c00-be6ddeb37b9a.png,972,1101,761,891,trophozoite
2340,malaria/images/deaa1931-5f97-45bf-8c00-be6ddeb37b9a.png,53,179,907,1004,trophozoite
2341,malaria/images/deaa1931-5f97-45bf-8c00-be6ddeb37b9a.png,176,292,195,315,trophozoite
2342,malaria/images/2dbf6f69-e020-4948-9e49-4b33edb7cebd.png,1469,1587,100,228,difficult
2343,malaria/images/2dbf6f69-e020-4948-9e49-4b33edb7cebd.png,334,452,6,131,gametocyte
2344,malaria/images/b666fcc2-d0b2-441e-bc5a-c660345eeb5d.png,768,900,446,572,trophozoite
2345,malaria/images/4fac16e1-8e62-499b-a66b-c4c890372914.png,764,912,572,720,schizont
2346,malaria/images/86495bbf-687b-429c-b9d3-6c2681ade7e2.png,1263,1391,579,702,trophozoite
2347,malaria/images/86495bbf-687b-429c-b9d3-6c2681ade7e2.png,311,462,453,628,trophozoite
2348,malaria/images/445d0db9-e830-4ceb-a845-b23d819e6097.png,1190,1329,799,918,trophozoite
2349,malaria/images/445d0db9-e830-4ceb-a845-b23d819e6097.png,191,320,850,966,trophozoite
2350,malaria/images/445d0db9-e830-4ceb-a845-b23d819e6097.png,325,479,852,970,gametocyte
2351,malaria/images/bcb447c9-5d37-414f-a513-d7076b04a532.png,727,839,924,1036,trophozoite
2352,malaria/images/191071ab-6515-428c-9f05-8e4309542b75.png,147,275,54,185,trophozoite
2353,malaria/images/191071ab-6515-428c-9f05-8e4309542b75.png,588,707,228,367,trophozoite
2354,malaria/images/191071ab-6515-428c-9f05-8e4309542b75.png,426,540,396,537,trophozoite
2355,malaria/images/191071ab-6515-428c-9f05-8e4309542b75.png,1114,1254,1034,1170,difficult
2356,malaria/images/b9c6db13-ca3a-4937-8ecf-e537047ed858.png,738,896,446,596,trophozoite
2357,malaria/images/390ad256-e1ed-476a-9f14-2dc34e0da632.png,862,1006,548,667,trophozoite
2358,malaria/images/5c99cd97-39f6-4809-9528-9d380cc16b16.png,334,441,980,1088,leukocyte
2359,malaria/images/5c99cd97-39f6-4809-9528-9d380cc16b16.png,878,1000,153,283,trophozoite
2360,malaria/images/5c99cd97-39f6-4809-9528-9d380cc16b16.png,671,809,349,458,trophozoite
2361,malaria/images/093a831a-bf71-4333-bc06-942ae70cb164.png,1125,1254,265,396,trophozoite
2362,malaria/images/093a831a-bf71-4333-bc06-942ae70cb164.png,1332,1461,471,596,trophozoite
2363,malaria/images/61575482-91e1-4db9-83c7-687b7ddbbfc4.png,241,367,693,827,trophozoite
2364,malaria/images/61575482-91e1-4db9-83c7-687b7ddbbfc4.png,1079,1203,727,854,trophozoite
2365,malaria/images/61575482-91e1-4db9-83c7-687b7ddbbfc4.png,1260,1378,351,492,trophozoite
2366,malaria/images/6ad3efc9-4392-4cee-98a5-186564a96373.png,398,526,942,1069,trophozoite
2367,malaria/images/64b0e49a-0e48-447d-8872-c1dd255e7a21.png,31,154,717,833,trophozoite
2368,malaria/images/64b0e49a-0e48-447d-8872-c1dd255e7a21.png,416,552,865,976,difficult
2369,malaria/images/64b0e49a-0e48-447d-8872-c1dd255e7a21.png,487,619,463,584,trophozoite
2370,malaria/images/64b0e49a-0e48-447d-8872-c1dd255e7a21.png,598,729,269,368,trophozoite
2371,malaria/images/005e60b6-77b8-458c-b57c-bfe0c7e7df78.png,231,367,763,864,ring
2372,malaria/images/005e60b6-77b8-458c-b57c-bfe0c7e7df78.png,1078,1224,424,539,trophozoite
2373,malaria/images/7d4d0646-26b5-46fa-ab25-452d986e887b.png,370,501,854,961,difficult
2374,malaria/images/7d4d0646-26b5-46fa-ab25-452d986e887b.png,655,768,960,1083,leukocyte
2375,malaria/images/a15e0fa8-2620-4f66-896e-175115c9dc3d.png,1211,1310,1035,1132,trophozoite
2376,malaria/images/22516db4-8687-4051-90c4-2bb1ca3204a5.png,656,812,592,727,difficult
2377,malaria/images/22516db4-8687-4051-90c4-2bb1ca3204a5.png,956,1040,665,743,leukocyte
2378,malaria/images/01b99da8-b66b-464b-a7ee-1cadab8db18b.png,708,832,519,635,trophozoite
2379,malaria/images/a63ce82f-f3d1-4818-9035-d3d230e5f686.png,1000,1120,37,166,difficult
2380,malaria/images/a63ce82f-f3d1-4818-9035-d3d230e5f686.png,138,301,819,942,difficult
2381,malaria/images/a63ce82f-f3d1-4818-9035-d3d230e5f686.png,172,288,576,734,trophozoite
2382,malaria/images/a63ce82f-f3d1-4818-9035-d3d230e5f686.png,170,336,469,583,trophozoite
2383,malaria/images/a63ce82f-f3d1-4818-9035-d3d230e5f686.png,955,1086,282,434,difficult
2384,malaria/images/6ab870ba-b24b-49a9-9570-8eafe63aa74e.png,268,384,1011,1142,gametocyte
2385,malaria/images/6ab870ba-b24b-49a9-9570-8eafe63aa74e.png,1157,1291,64,198,leukocyte
2386,malaria/images/6ab870ba-b24b-49a9-9570-8eafe63aa74e.png,168,277,343,479,trophozoite
2387,malaria/images/6ab870ba-b24b-49a9-9570-8eafe63aa74e.png,852,1001,440,550,trophozoite
2388,malaria/images/6ab870ba-b24b-49a9-9570-8eafe63aa74e.png,509,649,689,839,trophozoite
2389,malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png,52,187,972,1094,trophozoite
2390,malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png,827,951,926,1045,trophozoite
2391,malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png,1393,1514,277,379,difficult
2392,malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png,539,691,963,1081,difficult
2393,malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png,628,752,742,879,trophozoite
2394,malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png,669,829,644,775,trophozoite
2395,malaria/images/caeb2d62-1166-43f0-8eac-5b8fc48f02eb.png,1081,1237,165,281,trophozoite
2396,malaria/images/31435107-c77d-42f8-a619-75cba6a5161b.png,791,924,659,797,leukocyte
2397,malaria/images/31435107-c77d-42f8-a619-75cba6a5161b.png,1066,1200,926,1071,trophozoite
2398,malaria/images/31435107-c77d-42f8-a619-75cba6a5161b.png,927,1079,847,974,trophozoite
2399,malaria/images/31435107-c77d-42f8-a619-75cba6a5161b.png,1006,1114,168,333,difficult
2400,malaria/images/31435107-c77d-42f8-a619-75cba6a5161b.png,701,798,699,867,trophozoite
2401,malaria/images/a20d0b4b-6e2e-4507-bc22-f321dedc4ed9.png,320,436,249,386,trophozoite
2402,malaria/images/a20d0b4b-6e2e-4507-bc22-f321dedc4ed9.png,805,952,780,900,trophozoite
2403,malaria/images/a20d0b4b-6e2e-4507-bc22-f321dedc4ed9.png,1331,1477,906,1056,trophozoite
